Land,RB,RS.Kreis,VB,Gem,name,flaeche,insgesamt,maennlich,weiblich,Laengengrad,Breitengrad,bevoelkerungsdichte,
16,0,62,5052,037,Niedergebra,"  9,99",  691,  355,  336,"10,600674","51,42309",03,gering besiedelt
16,0,62,5053,,"Heringen/Helme, Stadt",,,,,,,,
16,0,62,5053,008,Goersbach,"  9,05", 1 034,  518,  516,"10,939453","51,462573",03,gering besiedelt
16,0,62,5053,054,Urbach,"  25,27",  908,  454,  454,"10,90058","51,480778",03,gering besiedelt
16,0,62,5053,064,"Heringen/Helme, Stadt","  66,73", 4 936, 2 484, 2 452,"10,875723","51,447014",03,gering besiedelt
16,0,63,,,Wartburgkreis,,,,,,,,
16,0,63,0004,,Barchfeld-Immelborn,,,,,,,,
16,0,63,0004,004,Barchfeld-Immelborn,"  23,99", 4 756, 2 360, 2 396,"10,29579","50,794324",03,gering besiedelt
16,0,63,0076,,"Treffurt, Stadt",,,,,,,,
16,0,63,0076,076,"Treffurt, Stadt","  54,76", 5 218, 2 600, 2 618,"10,230207","51,137051",03,gering besiedelt
16,0,63,0078,,Unterbreizbach,,,,,,,,
16,0,63,0078,078,Unterbreizbach,"  30,00", 3 538, 1 786, 1 752,"9,979598","50,817165",03,gering besiedelt
16,0,63,0082,,"Vacha, Stadt",,,,,,,,
16,0,63,0082,082,"Vacha, Stadt","  44,40", 5 464, 2 703, 2 761,"10,02408","50,823088",03,gering besiedelt
16,0,63,0092,,Wutha-Farnroda,,,,,,,,
16,0,63,0092,092,Wutha-Farnroda,"  36,55", 6 297, 3 233, 3 064,"10,395766","50,956091",02,mittlere Besiedlungsdichte
16,0,63,0094,,Moorgrund,,,,,,,,
16,0,63,0094,094,Moorgrund,"  53,39", 3 404, 1 692, 1 712,"10,275219","50,853466",03,gering besiedelt
16,0,63,0097,,Gerstungen,,,,,,,,
16,0,63,0097,097,Gerstungen,"  75,51", 5 829, 2 948, 2 881,"10,075877","50,968063",03,gering besiedelt
16,0,63,0098,,Hoerselberg-Hainich,,,,,,,,
16,0,63,0098,098,Hoerselberg-Hainich,"  141,95", 6 244, 3 186, 3 058,"10,433125","50,990686",03,gering besiedelt
16,0,63,0099,,"Bad Liebenstein, Stadt",,,,,,,,
16,0,63,0099,099,"Bad Liebenstein, Stadt","  48,81", 7 874, 3 831, 4 043,"10,349169","50,815769",02,mittlere Besiedlungsdichte
16,0,63,0101,,Krayenberggemeinde,,,,,,,,
16,0,63,0101,101,Krayenberggemeinde,"  31,55", 5 233, 2 617, 2 616,"10,098212","50,829968",03,gering besiedelt
16,0,63,5003,,Berka/Werra,,,,,,,,
16,0,63,5003,007,"Berka/Werra, Stadt","  56,93", 4 317, 2 164, 2 153,"10,068487","50,939304",03,gering besiedelt
16,0,63,5003,014,Dankmarshausen,"  11,19", 1 010,  514,  496,"10,015056","50,924356",03,gering besiedelt
16,0,63,5003,017,Dippach,"  6,07", 1 070,  565,  505,"10,041552","50,919775",03,gering besiedelt
16,0,63,5003,036,Großensee,"  3,27",  180,  89,  91,"9,973172","50,934566",03,gering besiedelt
16,0,63,5004,,Dermbach,,,,,,,,
16,0,63,5004,009,Brunnhartshausen,"  10,59",  381,  193,  188,"10,099954","50,675145",03,gering besiedelt
16,0,63,5004,015,Dermbach,"  23,43", 3 053, 1 480, 1 573,"10,119924","50,716558",03,gering besiedelt
16,0,63,5004,059,Neidhartshausen,"  7,59",  337,  164,  173,"10,123337","50,67823",03,gering besiedelt
16,0,63,5004,062,Oechsen,"  12,51",  645,  322,  323,"10,065576","50,745069",03,gering besiedelt
16,0,63,5004,072,"Stadtlengsfeld, Stadt","  27,61", 2 428, 1 234, 1 194,"10,130855","50,782393",03,gering besiedelt
16,0,63,5004,081,Urnshausen,"  15,91",  769,  406,  363,"10,170542","50,735473",03,gering besiedelt
16,0,63,5004,084,Weilar,"  14,29",  862,  403,  459,"10,15542","50,761567",03,gering besiedelt
16,0,63,5004,086,Wiesenthal,"  13,57",  779,  404,  375,"10,169147","50,702214",03,gering besiedelt
16,0,63,5004,093,Zella/Rhoen,"  1,71",  445,  214,  231,"10,107402","50,671977",03,gering besiedelt
16,0,63,5006,,Mihla,,,,,,,,
16,0,63,5006,006,Berka v. d. Hainich,"  14,91",  791,  394,  397,"10,385777","51,043968",03,gering besiedelt
16,0,63,5006,008,Bischofroda,"  10,03",  664,  333,  331,"10,364171","51,057873",03,gering besiedelt
16,0,63,5006,013,"Creuzburg, Stadt","  35,33", 2 410, 1 179, 1 231,"10,242324","51,051684",03,gering besiedelt
16,0,63,5006,019,Ebenshausen,"  2,60",  287,  150,  137,"10,307958","51,086738",03,gering besiedelt
16,0,63,5006,028,Frankenroda,"  7,02",  325,  165,  160,"10,275044","51,09547",03,gering besiedelt
16,0,63,5006,037,Hallungen,"  3,98",  204,  109,  95,"10,33002","51,135934",03,gering besiedelt
16,0,63,5006,039,Ifta,"  17,59", 1 170,  597,  573,"10,179429","51,064071",03,gering besiedelt
16,0,63,5006,046,Krauthausen,"  18,48", 1 605,  824,  781,"10,271175","51,016799",03,gering besiedelt
16,0,63,5006,049,Lauterbach,"  6,62",  665,  335,  330,"10,350723","51,070786",03,gering besiedelt
16,0,63,5006,055,Mihla,"  31,58", 2 199, 1 114, 1 085,"10,33412","51,077394",03,gering besiedelt
16,0,63,5006,058,Nazza,"  12,66",  559,  291,  268,"10,337202","51,114666",03,gering besiedelt
16,0,63,5051,,"Bad Salzungen, Stadt",,,,,,,,
16,0,63,5051,003,"Bad Salzungen, Stadt","  39,06", 15 582, 7 554, 8 028,"10,231992","50,811679",02,mittlere Besiedlungsdichte
16,0,63,5051,051,Leimbach,"  8,63", 1 724,  870,  854,"10,195231","50,815035",02,mittlere Besiedlungsdichte
16,0,63,5054,,Tiefenort,,,,,,,,
16,0,63,5054,029,Frauensee,"  19,26",  855,  435,  420,"10,143196","50,877717",03,gering besiedelt
16,0,63,5054,075,Tiefenort,"  34,72", 3 960, 2 011, 1 949,"10,16608","50,839887",03,gering besiedelt
16,0,63,5055,,Marksuhl,,,,,,,,
16,0,63,5055,024,Ettenhausen a.d. Suhl,"  5,37",  403,  209,  194,"10,22993","50,880866",03,gering besiedelt
16,0,63,5055,052,Marksuhl,"  64,97", 2 848, 1 471, 1 377,"10,203082","50,91357",03,gering besiedelt
16,0,63,5055,089,Wolfsburg-Unkeroda,"  9,04",  688,  330,  358,"10,268288","50,935015",03,gering besiedelt
16,0,63,5056,,"Geisa, Stadt",,,,,,,,
16,0,63,5056,011,Buttlar,"  21,27", 1 321,  680,  641,"9,951776","50,755501",03,gering besiedelt
16,0,63,5056,032,"Geisa, Stadt","  71,74", 4 677, 2 352, 2 325,"9,949835","50,716792",03,gering besiedelt
16,0,63,5056,033,Gerstengrund,"  4,58",  66,  36,  30,"10,050555","50,701184",03,gering besiedelt
16,0,63,5056,068,Schleid,"  27,67", 1 030,  528,  502,"9,952184","50,695362",03,gering besiedelt
16,0,63,5057,,"Ruhla, Stadt",,,,,,,,
16,0,63,5057,066,"Ruhla, Stadt","  38,51", 5 797, 2 824, 2 973,"10,365621","50,892673",02,mittlere Besiedlungsdichte
16,0,63,5057,071,Seebach,"  3,62", 2 013,  986, 1 027,"10,420253","50,915334",02,mittlere Besiedlungsdichte
16,0,63,5058,,"Kaltennordheim, Stadt",,,,,,,,
16,0,63,5058,016,Diedorf/Rhoen,"  4,75",  362,  195,  167,"10,124589","50,661552",03,gering besiedelt
16,0,63,5058,023,Empfertshausen,"  4,87",  603,  303,  300,"10,098294","50,664091",03,gering besiedelt
16,0,63,5058,102,"Kaltennordheim, Stadt","  40,41", 3 342, 1 683, 1 659,"10,156215","50,626676",03,gering besiedelt
16,0,64,,,Unstrut-Hainich-Kreis,,,,,,,,
16,0,64,0003,,"Bad Langensalza, Stadt",,,,,,,,
16,0,64,0003,003,"Bad Langensalza, Stadt","  123,12", 17 577, 8 581, 8 996,"10,649621","51,106802",02,mittlere Besiedlungsdichte
16,0,64,0014,,Duenwald,,,,,,,,
16,0,64,0014,014,Duenwald,"  28,85", 2 333, 1 176, 1 157,"10,429558","51,32134",03,gering besiedelt
16,0,64,0046,,"Muehlhausen/Thueringen, Stadt",,,,,,,,
16,0,64,0046,046,"Muehlhausen/Thueringen, Stadt","  86,35", 33 007, 15 890, 17 117,"10,458418","51,209777",02,mittlere Besiedlungsdichte
16,0,64,0066,,Weinbergen,,,,,,,,
16,0,64,0066,066,Weinbergen,"  43,79", 3 118, 1 577, 1 541,"10,541957","51,19679",03,gering besiedelt
16,0,64,0071,,Unstruttal,,,,,,,,
16,0,64,0071,071,Unstruttal,"  44,42", 3 292, 1 662, 1 630,"10,454276","51,270196",03,gering besiedelt
16,0,64,0072,,Menteroda,,,,,,,,
16,0,64,0072,072,Menteroda,"  27,31", 2 087, 1 025, 1 062,"10,560617","51,307257",03,gering besiedelt
16,0,64,0073,,Anrode,,,,,,,,
16,0,64,0073,073,Anrode,"  52,44", 3 260, 1 649, 1 611,"10,366046","51,248634",03,gering besiedelt
16,0,64,5001,,Bad Tennstedt,,,,,,,,
16,0,64,5001,004,"Bad Tennstedt, Stadt","  27,27", 2 480, 1 240, 1 240,"10,838775","51,153642",03,gering besiedelt
16,0,64,5001,005,Ballhausen,"  14,72",  857,  442,  415,"10,886828","51,155085",03,gering besiedelt
16,0,64,5001,007,Blankenburg,"  7,14",  153,  76,  77,"10,746496","51,204176",03,gering besiedelt
16,0,64,5001,009,Bruchstedt,"  6,79",  270,  128,  142,"10,785429","51,184177",03,gering besiedelt
16,0,64,5001,021,Haussoemmern,"  6,42",  241,  117,  124,"10,818606","51,191478",03,gering besiedelt
16,0,64,5001,027,Hornsoemmern,"  4,28",  154,  76,  78,"10,821713","51,212091",03,gering besiedelt
16,0,64,5001,033,Kirchheilingen,"  16,51",  787,  412,  375,"10,709358","51,181927",03,gering besiedelt
16,0,64,5001,036,Klettstedt,"  5,69",  218,  107,  111,"10,741481","51,143546",03,gering besiedelt
16,0,64,5001,038,Kutzleben,"  18,34",  630,  326,  304,"10,870633","51,194429",03,gering besiedelt
16,0,64,5001,045,Mittelsoemmern,"  10,08",  231,  115,  116,"10,814443","51,206012",03,gering besiedelt
16,0,64,5001,061,Sundhausen,"  8,06",  370,  189,  181,"10,715526","51,156885",03,gering besiedelt
16,0,64,5001,062,Tottleben,"  5,04",  149,  72,  77,"10,753213","51,164943",03,gering besiedelt
16,0,64,5001,064,Urleben,"  8,13",  422,  211,  211,"10,773283","51,156576",03,gering besiedelt
16,0,64,5006,,Unstrut-Hainich,,,,,,,,
16,0,64,5006,001,Altengottern,"  18,17", 1 042,  502,  540,"10,581507","51,16419",03,gering besiedelt
16,0,64,5006,017,Flarchheim,"  11,86",  419,  220,  199,"10,478124","51,126554",03,gering besiedelt
16,0,64,5006,018,Großengottern,"  19,26", 2 214, 1 096, 1 118,"10,564139","51,146297",03,gering besiedelt
16,0,64,5006,023,Heroldishausen,"  3,20",  201,  99,  102,"10,513243","51,136866",03,gering besiedelt
16,0,64,5006,047,Muelverstedt,"  23,19",  696,  352,  344,"10,505347","51,119188",03,gering besiedelt
16,0,64,5006,058,Schoenstedt,"  22,64", 1 382,  712,  670,"10,576902","51,122284",03,gering besiedelt
16,0,64,5006,065,Weberstedt,"  18,31",  580,  293,  287,"10,511448","51,109407",03,gering besiedelt
16,0,64,5009,,Schlotheim,,,,,,,,
16,0,64,5009,008,Bothenheilingen,"  9,46",  447,  223,  224,"10,62547","51,186725",03,gering besiedelt
16,0,64,5009,029,Issersheilingen,"  4,14",  145,  70,  75,"10,647032","51,204956",03,gering besiedelt
16,0,64,5009,035,Kleinwelsbach,"  3,44",  134,  77,  57,"10,667085","51,173663",03,gering besiedelt
16,0,64,5009,037,Koerner,"  30,64", 1 727,  855,  872,"10,587315","51,231395",03,gering besiedelt
16,0,64,5009,043,Marolterode,"  6,31",  335,  179,  156,"10,679944","51,230668",03,gering besiedelt
16,0,64,5009,048,Neunheilingen,"  14,58",  471,  224,  247,"10,675723","51,19465",03,gering besiedelt
16,0,64,5009,052,Obermehler,"  21,64",  843,  439,  404,"10,596955","51,270273",03,gering besiedelt
16,0,64,5009,057,"Schlotheim, Stadt","  22,31", 3 795, 1 846, 1 949,"10,65856","51,246183",03,gering besiedelt
16,0,64,5051,,Herbsleben,,,,,,,,
16,0,64,5051,019,Großvargula,"  15,19",  744,  360,  384,"10,78462","51,11804",03,gering besiedelt
16,0,64,5051,022,Herbsleben,"  25,02", 2 942, 1 485, 1 457,"10,838522","51,118059",03,gering besiedelt
16,0,64,5052,,Suedeichsfeld,,,,,,,,
16,0,64,5052,055,Rodeberg,"  26,55", 2 023, 1 050,  973,"10,301258","51,215299",03,gering besiedelt
16,0,64,5052,074,Suedeichsfeld,"  59,89", 6 895, 3 479, 3 416,"10,244297","51,206458",02,mittlere Besiedlungsdichte
16,0,64,5053,,Vogtei,,,,,,,,
16,0,64,5053,032,Kammerforst,"  16,92",  848,  421,  427,"10,431492","51,121354",03,gering besiedelt
16,0,64,5053,053,Oppershausen,"  8,58",  299,  144,  155,"10,447798","51,13978",03,gering besiedelt
16,0,64,5053,075,Vogtei,"  49,51", 4 427, 2 206, 2 221,"10,427395","51,157375",03,gering besiedelt
16,0,65,,,Kyffhaeuserkreis,,,,,,,,
16,0,65,0002,,"Artern/Unstrut, Stadt",,,,,,,,
16,0,65,0002,002,"Artern/Unstrut, Stadt","  24,04", 5 658, 2 723, 2 935,"11,292898","51,366252",02,mittlere Besiedlungsdichte
16,0,65,0003,,"Bad Frankenhausen/Kyffhaeuser, Stadt",,,,,,,,
16,0,65,0003,003,"Bad Frankenhausen/Kyffhaeuser, Stadt","  65,86", 8 672, 4 221, 4 451,"11,104817","51,354631",02,mittlere Besiedlungsdichte
16,0,65,0032,,Helbeduendorf,,,,,,,,
16,0,65,0032,032,Helbeduendorf,"  96,30", 2 415, 1 252, 1 163,"10,604379","51,337545",03,gering besiedelt
16,0,65,0061,,"Roßleben, Stadt",,,,,,,,
16,0,65,0061,061,"Roßleben, Stadt","  33,43", 5 230, 2 544, 2 686,"11,4325","51,296422",03,gering besiedelt
16,0,65,0067,,"Sondershausen, Stadt",,,,,,,,
16,0,65,0067,067,"Sondershausen, Stadt","  200,82", 21 907, 10 734, 11 173,"10,869766","51,370471",02,mittlere Besiedlungsdichte
16,0,65,0085,,Kyffhaeuserland,,,,,,,,
16,0,65,0085,085,Kyffhaeuserland,"  128,40", 4 062, 2 045, 2 017,"11,016748","51,366832",03,gering besiedelt
16,0,65,5001,,An der Schmuecke,,,,,,,,
16,0,65,5001,011,Bretleben,"  8,62",  559,  286,  273,"11,235644","51,336222",03,gering besiedelt
16,0,65,5001,016,Etzleben,"  6,14",  290,  141,  149,"11,175971","51,262443",03,gering besiedelt
16,0,65,5001,022,Gorsleben,"  10,78",  542,  293,  249,"11,183061","51,277356",03,gering besiedelt
16,0,65,5001,031,Hauteroda,"  12,65",  525,  260,  265,"11,278638","51,264208",03,gering besiedelt
16,0,65,5001,033,"Heldrungen, Stadt","  23,29", 2 213, 1 069, 1 144,"11,215397","51,299629",03,gering besiedelt
16,0,65,5001,034,Hemleben,"  7,34",  219,  112,  107,"11,223472","51,25632",03,gering besiedelt
16,0,65,5001,052,Oberheldrungen,"  12,41",  810,  411,  399,"11,245569","51,279413",03,gering besiedelt
16,0,65,5001,054,Oldisleben,"  32,48", 2 178, 1 088, 1 090,"11,171283","51,309823",03,gering besiedelt
16,0,65,5002,,Greußen,,,,,,,,
16,0,65,5002,012,"Clingen, Stadt","  10,75", 1 052,  522,  530,"10,930584","51,234001",03,gering besiedelt
16,0,65,5002,023,"Greußen, Stadt","  19,17", 3 655, 1 779, 1 876,"10,944013","51,228102",03,gering besiedelt
16,0,65,5002,048,Niederboesa,"  4,63",  132,  71,  61,"10,999837","51,276607",03,gering besiedelt
16,0,65,5002,051,Oberboesa,"  11,99",  378,  193,  185,"11,016094","51,288583",03,gering besiedelt
16,0,65,5002,074,Topfstedt,"  10,78",  586,  295,  291,"10,959996","51,253044",03,gering besiedelt
16,0,65,5002,075,Trebra,"  7,94",  293,  158,  135,"10,975821","51,283257",03,gering besiedelt
16,0,65,5002,077,Wasserthaleben,"  8,50",  412,  202,  210,"10,892934","51,259046",03,gering besiedelt
16,0,65,5002,079,Westgreußen,"  8,45",  374,  196,  178,"10,916297","51,238938",03,gering besiedelt
16,0,65,5002,084,"Großenehrich, Stadt","  63,27", 2 482, 1 264, 1 218,"10,829807","51,250235",03,gering besiedelt
16,0,65,5006,,Mittelzentrum Artern,,,,,,,,
16,0,65,5006,008,Borxleben,"  5,33",  293,  145,  148,"11,228178","51,396425",03,gering besiedelt
16,0,65,5006,019,Gehofen,"  13,49",  676,  343,  333,"11,317655","51,323722",03,gering besiedelt
16,0,65,5006,035,Heygendorf,"  9,35",  557,  284,  273,"11,363521","51,35358",03,gering besiedelt
16,0,65,5006,039,Ichstedt,"  9,67",  593,  302,  291,"11,202597","51,385478",03,gering besiedelt
16,0,65,5006,042,Kalbsrieth,"  11,94",  681,  333,  348,"11,337353","51,342646",03,gering besiedelt
16,0,65,5006,046,Moenchpfiffel-Nikolausrieth,"  9,16",  342,  179,  163,"11,368002","51,373297",03,gering besiedelt
16,0,65,5006,047,Nausitz,"  3,48",  166,  90,  76,"11,336839","51,314212",03,gering besiedelt
16,0,65,5006,056,Reinsdorf,"  11,12",  753,  375,  378,"11,274031","51,336641",03,gering besiedelt
16,0,65,5006,057,Ringleben,"  15,04",  846,  419,  427,"11,221665","51,367655",03,gering besiedelt
16,0,65,5006,076,Voigtstedt,"  11,45",  911,  472,  439,"11,309588","51,392581",03,gering besiedelt
16,0,65,5052,,"Ebeleben, Stadt",,,,,,,,
16,0,65,5052,001,Abtsbessingen,"  14,08",  479,  251,  228,"10,762479","51,259609",03,gering besiedelt
16,0,65,5052,005,Bellstedt,"  4,77",  156,  86,  70,"10,788203","51,273251",03,gering besiedelt
16,0,65,5052,014,"Ebeleben, Stadt","  40,74", 2 811, 1 427, 1 384,"10,739465","51,287333",03,gering besiedelt
16,0,65,5052,018,Freienbessingen,"  8,75",  224,  130,  94,"10,773914","51,232835",03,gering besiedelt
16,0,65,5052,038,Holzsußra,"  9,93",  287,  139,  148,"10,691946","51,294546",03,gering besiedelt
16,0,65,5052,058,Rockstedt,"  4,93",  230,  118,  112,"10,760197","51,284617",03,gering besiedelt
16,0,65,5052,072,Thueringenhausen,"  3,79",  121,  64,  57,"10,815089","51,26988",03,gering besiedelt
16,0,65,5052,082,Wolferschwenda,"  4,25",  140,  69,  71,"10,803508","51,236322",03,gering besiedelt
16,0,65,5054,,"Wiehe, Stadt",,,,,,,,
16,0,65,5054,013,Donndorf,"  11,52",  811,  403,  408,"11,371694","51,29347",03,gering besiedelt
16,0,65,5054,081,"Wiehe, Stadt","  24,36", 1 935,  944,  991,"11,41212","51,267375",03,gering besiedelt
16,0,66,,,Schmalkalden-Meiningen,,,,,,,,
16,0,66,0006,,Benshausen,,,,,,,,
16,0,66,0006,006,Benshausen,"  24,87", 2 381, 1 244, 1 137,"10,59169","50,641673",03,gering besiedelt
16,0,66,0023,,Floh-Seligenthal,,,,,,,,
16,0,66,0023,023,Floh-Seligenthal,"  68,74", 6 178, 3 063, 3 115,"10,483913","50,762465",03,gering besiedelt
16,0,66,0047,,"Oberhof, Stadt",,,,,,,,
16,0,66,0047,047,"Oberhof, Stadt","  23,47", 1 631,  791,  840,"10,724059","50,706347",03,gering besiedelt
16,0,66,0063,,"Schmalkalden, Kurort, Stadt",,,,,,,,
16,0,66,0063,063,"Schmalkalden, Kurort, Stadt","  98,35", 19 505, 9 874, 9 631,"10,45159","50,722559",02,mittlere Besiedlungsdichte
16,0,66,0069,,"Steinbach-Hallenberg, Kurort, Stadt",,,,,,,,
16,0,66,0069,069,"Steinbach-Hallenberg, Kurort, Stadt","  22,64", 5 053, 2 447, 2 606,"10,566627","50,698438",02,mittlere Besiedlungsdichte
16,0,66,0074,,"Brotterode-Trusetal, Stadt",,,,,,,,
16,0,66,0074,074,"Brotterode-Trusetal, Stadt","  49,70", 6 398, 3 173, 3 225,"10,411302","50,780067",03,gering besiedelt
16,0,66,0092,,"Zella-Mehlis, Stadt",,,,,,,,
16,0,66,0092,092,"Zella-Mehlis, Stadt","  28,09", 10 785, 5 259, 5 526,"10,652806","50,660126",02,mittlere Besiedlungsdichte
16,0,66,0093,,Rhoenblick,,,,,,,,
16,0,66,0093,093,Rhoenblick,"  78,67", 2 781, 1 411, 1 370,"10,264805","50,562741",03,gering besiedelt
16,0,66,0094,,Grabfeld,,,,,,,,
16,0,66,0094,094,Grabfeld,"  116,74", 5 448, 2 760, 2 688,"10,472502","50,45874",03,gering besiedelt
16,0,66,5004,,Haselgrund,,,,,,,,
16,0,66,5004,001,Altersbach,"  3,15",  493,  237,  256,"10,544219","50,702921",02,mittlere Besiedlungsdichte
16,0,66,5004,008,Bermbach,"  6,26",  541,  285,  256,"10,595924","50,677741",03,gering besiedelt
16,0,66,5004,051,"Oberschoenau, Kurort","  16,11",  788,  396,  392,"10,611463","50,715445",03,gering besiedelt
16,0,66,5004,062,Rotterode,"  6,74",  741,  374,  367,"10,549711","50,711556",02,mittlere Besiedlungsdichte
16,0,66,5004,067,Springstille,"  7,08",  586,  297,  289,"10,527165","50,686442",03,gering besiedelt
16,0,66,5004,077,Unterschoenau,"  5,91",  532,  263,  269,"10,590313","50,712728",03,gering besiedelt
16,0,66,5004,082,Viernau,"  15,85", 1 980,  971, 1 009,"10,552737","50,66753",02,mittlere Besiedlungsdichte
16,0,66,5005,,Hohe Rhoen,,,,,,,,
16,0,66,5005,002,Aschenhausen,"  3,61",  164,  81,  83,"10,201178","50,598639",03,gering besiedelt
16,0,66,5005,012,Birx,"  2,76",  177,  89,  88,"10,047106","50,529421",03,gering besiedelt
16,0,66,5005,019,Erbenhausen,"  20,68",  554,  286,  268,"10,145807","50,575907",03,gering besiedelt
16,0,66,5005,024,Frankenheim/Rhoen,"  9,11", 1 134,  587,  547,"10,06601","50,544412",03,gering besiedelt
16,0,66,5005,035,Kaltensundheim,"  11,78",  790,  403,  387,"10,157634","50,604924",03,gering besiedelt
16,0,66,5005,036,Kaltenwestheim,"  19,36",  942,  488,  454,"10,117319","50,608981",03,gering besiedelt
16,0,66,5005,043,Melpers,"  2,85",  89,  49,  40,"10,139101","50,549532",03,gering besiedelt
16,0,66,5005,048,Oberkatz,"  9,12",  271,  134,  137,"10,223835","50,604282",03,gering besiedelt
16,0,66,5005,052,Oberweid,"  10,19",  519,  259,  260,"10,063674","50,590544",03,gering besiedelt
16,0,66,5005,078,Unterweid,"  7,13",  442,  217,  225,"10,060507","50,609188",03,gering besiedelt
16,0,66,5013,,Wasungen-Amt Sand,,,,,,,,
16,0,66,5013,025,Friedelshausen,"  6,91",  325,  180,  145,"10,237234","50,657922",03,gering besiedelt
16,0,66,5013,033,Huempfershausen,"  13,26",  424,  205,  219,"10,23168","50,666241",03,gering besiedelt
16,0,66,5013,041,Mehmels,"  6,46",  338,  168,  170,"10,334252","50,633385",03,gering besiedelt
16,0,66,5013,044,Metzels,"  16,17",  681,  340,  341,"10,432016","50,647664",03,gering besiedelt
16,0,66,5013,053,Oepfershausen,"  12,26",  485,  243,  242,"10,241518","50,640746",03,gering besiedelt
16,0,66,5013,064,Schwallungen,"  39,79", 2 397, 1 190, 1 207,"10,356211","50,69225",03,gering besiedelt
16,0,66,5013,075,Unterkatz,"  9,83",  383,  197,  186,"10,254477","50,619549",03,gering besiedelt
16,0,66,5013,083,Wahns,"  8,01",  432,  223,  209,"10,302165","50,630257",03,gering besiedelt
16,0,66,5013,084,Wallbach,"  5,07",  362,  187,  175,"10,394685","50,628471",03,gering besiedelt
16,0,66,5013,085,Walldorf,"  12,16", 2 207, 1 055, 1 152,"10,389334","50,612477",03,gering besiedelt
16,0,66,5013,086,"Wasungen, Stadt","  29,50", 3 448, 1 729, 1 719,"10,368658","50,663562",03,gering besiedelt
16,0,66,5014,,Dolmar-Salzbruecke,,,,,,,,
16,0,66,5014,005,Belrieth,"  9,93",  351,  179,  172,"10,495822","50,527188",03,gering besiedelt
16,0,66,5014,015,Christes,"  15,46",  597,  286,  311,"10,479588","50,66081",03,gering besiedelt
16,0,66,5014,016,Dillstaedt,"  13,96",  817,  416,  401,"10,53591","50,584056",03,gering besiedelt
16,0,66,5014,017,Einhausen,"  5,33",  431,  222,  209,"10,461929","50,529737",03,gering besiedelt
16,0,66,5014,018,Ellingshausen,"  6,77",  240,  120,  120,"10,471476","50,546467",03,gering besiedelt
16,0,66,5014,038,Kuehndorf,"  25,82",  985,  510,  475,"10,490343","50,607977",03,gering besiedelt
16,0,66,5014,039,Leutersdorf,"  8,39",  251,  121,  130,"10,559471","50,519282",03,gering besiedelt
16,0,66,5014,045,Neubrunn,"  9,23",  560,  281,  279,"10,469248","50,498995",03,gering besiedelt
16,0,66,5014,049,Obermaßfeld-Grimmenthal,"  5,59", 1 195,  609,  586,"10,4406","50,529899",03,gering besiedelt
16,0,66,5014,057,Ritschenhausen,"  7,45",  317,  164,  153,"10,433219","50,509165",03,gering besiedelt
16,0,66,5014,058,Rohr,"  13,96",  978,  494,  484,"10,498474","50,576711",03,gering besiedelt
16,0,66,5014,065,Schwarza,"  13,48", 1 230,  617,  613,"10,531949","50,619517",03,gering besiedelt
16,0,66,5014,079,Utendorf,"  8,09",  467,  241,  226,"10,439723","50,608034",03,gering besiedelt
16,0,66,5014,081,Vachdorf,"  15,89",  789,  383,  406,"10,534369","50,525959",03,gering besiedelt
16,0,66,5014,088,Woelfershausen,"  4,35",  343,  176,  167,"10,434289","50,490936",03,gering besiedelt
16,0,66,5050,,"Meiningen, Stadt",,,,,,,,
16,0,66,5050,028,Henneberg,"  13,21",  617,  314,  303,"10,355433","50,490531",03,gering besiedelt
16,0,66,5050,042,"Meiningen, Stadt","  59,46", 20 966, 10 188, 10 778,"10,419652","50,571113",02,mittlere Besiedlungsdichte
16,0,66,5050,056,Rippershausen,"  11,49",  880,  440,  440,"10,348448","50,605071",03,gering besiedelt
16,0,66,5050,071,Stepfershausen,"  15,76",  634,  320,  314,"10,300291","50,595325",03,gering besiedelt
16,0,66,5050,073,Suelzfeld,"  17,39",  860,  420,  440,"10,35926","50,52192",03,gering besiedelt
16,0,66,5050,076,Untermaßfeld,"  10,79", 1 299,  761,  538,"10,414949","50,53108",03,gering besiedelt
16,0,66,5051,,Breitungen/Werra,,,,,,,,
16,0,66,5051,013,Breitungen/Werra,"  44,89", 4 826, 2 396, 2 430,"10,326466","50,760456",03,gering besiedelt
16,0,66,5051,022,Fambach,"  18,36", 2 154, 1 086, 1 068,"10,367469","50,738223",03,gering besiedelt
16,0,66,5051,059,Rosa,"  9,42",  744,  367,  377,"10,250239","50,711513",03,gering besiedelt
16,0,66,5051,061,Roßdorf,"  17,28",  658,  346,  312,"10,215447","50,702535",03,gering besiedelt
16,0,67,,,Gotha,,,,,,,,
16,0,67,0019,,"Friedrichroda, Stadt",,,,,,,,
16,0,67,0019,019,"Friedrichroda, Stadt","  36,90", 7 433, 3 580, 3 853,"10,573924","50,860102",02,mittlere Besiedlungsdichte
16,0,67,0029,,"Gotha, Stadt",,,,,,,,
16,0,67,0029,029,"Gotha, Stadt","  69,52", 44 325, 21 513, 22 812,"10,70337","50,948759",02,mittlere Besiedlungsdichte
16,0,67,0064,,Tabarz/Thuer. Wald,,,,,,,,
16,0,67,0064,064,Tabarz/Thuer. Wald,"  21,14", 3 966, 1 936, 2 030,"10,515927","50,876041",03,gering besiedelt
16,0,67,0065,,"Tambach-Dietharz/Thuer. Wald, Stadt",,,,,,,,
